ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;DaysCustomer;TotalChild;Monetary;MntPurchase;MntAccepted;clusters
5237;1950;4;0;48767.0;1;2;2014-01-01;79;28;1;21;3;0;10;3;2.0;1.0;3.0;5;0;0;0;0;0;0;3;11;0;64;276;3;63.0;9.0;0;0
7761;1978;2;1;38702.0;1;0;2013-08-01;71;13;11;24;13;8;40;2;3.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;36;429;1;109.0;10.0;0;0
5278;1964;1;1;82224.0;0;0;2014-01-25;83;307;26;360;138;31;40;1;6.0;9.0;5.0;3;0;0;0;1;0;0;3;11;0;50;252;0;902.0;17.0;1;1
3560;1952;1;1;83844.0;0;0;2013-05-12;57;901;31;345;75;31;191;1;4.0;4.0;11.0;1;0;0;1;0;0;0;3;11;0;62;510;0;1574.0;16.0;1;1
7235;1975;2;1;17003.0;1;0;2013-12-09;37;2;5;12;4;8;7;3;2.0;0.0;4.0;5;0;0;0;0;0;0;3;11;0;39;299;1;38.0;9.0;0;0
10548;1995;1;0;71163.0;0;0;2014-03-09;30;283;17;372;138;106;44;1;3.0;8.0;12.0;1;0;0;0;0;0;0;3;11;0;19;209;0;960.0;21.0;0;1
2281;1970;1;0;33697.0;1;0;2013-09-15;34;4;3;7;0;3;11;1;1.0;0.0;2.0;7;1;0;0;0;0;0;3;11;0;44;384;1;28.0;9.0;1;0
4073;1954;2;1;63564.0;0;0;2014-01-29;0;769;80;252;15;34;65;1;10.0;10.0;7.0;6;1;0;0;0;0;0;3;11;1;60;248;0;1215.0;23.0;1;1
6974;1972;4;1;83443.0;0;0;2013-12-31;89;518;42;742;55;56;84;1;6.0;10.0;5.0;2;0;0;0;0;0;0;3;11;0;42;277;0;1497.0;17.0;0;1
7938;1958;4;1;51518.0;0;1;2013-10-03;92;350;8;66;17;4;4;2;3.0;2.0;10.0;3;0;0;0;0;0;0;3;11;0;56;366;1;449.0;15.0;0;2
7094;1975;1;0;58330.0;0;1;2013-12-25;87;445;53;213;104;98;151;1;6.0;4.0;13.0;4;0;0;0;0;0;0;3;11;0;39;283;1;1064.0;21.0;0;1
3667;1969;1;1;80952.0;0;0;2013-02-28;20;778;178;689;41;27;44;1;8.0;5.0;11.0;8;0;1;1;1;0;0;3;11;1;45;583;0;1757.0;24.0;3;1
7723;1979;1;1;75507.0;0;0;2014-05-02;56;709;93;374;104;80;80;1;8.0;6.0;6.0;3;0;0;0;0;0;0;3;11;0;35;155;0;1440.0;15.0;0;1
3870;1978;2;1;63855.0;0;0;2013-02-09;28;359;35;314;93;116;89;1;7.0;3.0;13.0;4;0;0;0;0;0;0;3;11;0;36;602;0;1006.0;20.0;0;1
4012;1972;4;1;62220.0;0;1;2012-08-11;55;799;12;375;16;12;12;5;7.0;6.0;5.0;6;0;0;0;0;0;0;3;11;1;42;784;1;1226.0;17.0;0;2
5909;1964;1;1;58512.0;0;1;2013-09-19;25;895;10;101;13;0;152;5;3.0;4.0;8.0;8;0;0;0;0;0;0;3;11;0;50;380;1;1171.0;20.0;0;2
10470;1979;3;1;40662.0;1;0;2013-03-15;0;40;2;23;0;4;23;2;2.0;1.0;3.0;4;0;0;0;0;0;0;3;11;0;35;568;1;92.0;8.0;0;0
6488;1959;4;1;38829.0;0;1;2014-04-06;86;76;0;7;0;0;16;1;3.0;2.0;2.0;5;0;0;0;0;0;0;3;11;0;55;181;1;99.0;9.0;0;0
10270;1981;2;1;35523.0;1;0;2013-10-03;8;11;5;22;12;5;11;2;3.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;33;366;1;66.0;10.0;0;0
6887;1967;1;0;79146.0;1;1;2014-04-24;33;245;16;223;21;43;16;2;8.0;1.0;8.0;6;0;0;0;0;0;0;3;11;0;47;163;2;564.0;15.0;0;2
6406;1988;3;1;78285.0;0;0;2013-10-28;13;647;107;391;175;67;40;1;6.0;4.0;10.0;3;0;0;0;0;0;0;3;11;0;26;341;0;1427.0;17.0;0;1
7573;1978;4;0;31626.0;1;0;2013-05-10;12;39;1;9;2;1;34;1;2.0;1.0;2.0;7;1;0;0;0;0;0;3;11;1;36;512;1;86.0;10.0;1;0
4508;1952;1;0;75127.0;0;0;2014-05-22;92;203;35;305;46;17;227;1;2.0;2.0;5.0;1;0;0;0;0;0;0;3;11;0;62;135;0;833.0;17.0;0;1
221;1955;1;1;48726.0;0;1;2013-04-27;90;138;3;38;4;0;59;3;3.0;2.0;4.0;6;0;0;0;0;0;0;3;11;0;59;525;1;242.0;12.0;0;0
5331;1977;1;1;74985.0;0;0;2012-09-11;8;587;51;898;247;0;86;1;3.0;6.0;7.0;2;0;0;0;0;0;0;3;11;0;37;753;0;1869.0;15.0;0;1
1911;1987;1;1;67430.0;0;0;2012-09-05;6;595;97;291;127;133;121;1;11.0;5.0;12.0;6;0;0;0;0;0;0;3;11;0;27;759;0;1364.0;23.0;0;1
20;1965;2;1;46891.0;0;1;2013-09-01;91;43;12;23;29;15;61;1;2.0;1.0;4.0;4;0;0;0;0;0;0;3;11;0;49;398;1;183.0;9.0;0;0
8786;1956;3;1;62058.0;0;1;2013-05-26;52;301;7;74;10;0;58;4;6.0;1.0;7.0;6;0;0;0;0;0;0;3;11;0;58;496;1;450.0;14.0;0;2
10582;1979;1;1;72063.0;0;1;2013-07-03;3;180;32;348;76;32;90;2;5.0;2.0;12.0;2;0;0;0;0;0;0;3;11;0;35;458;1;758.0;16.0;0;2
1915;1951;4;1;78939.0;0;0;2013-12-12;57;794;115;243;150;0;205;1;8.0;5.0;6.0;3;0;0;0;0;0;0;3;11;0;63;296;0;1507.0;14.0;0;1
8897;1965;1;0;42720.0;1;1;2013-04-24;9;392;5;91;28;26;112;8;7.0;3.0;7.0;8;0;0;0;0;0;0;3;11;1;49;528;2;654.0;18.0;0;2
2371;1972;1;1;33622.0;1;1;2013-04-13;22;39;1;22;3;4;12;3;2.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;42;539;2;81.0;11.0;0;0
4303;1957;4;1;6835.0;0;1;2012-12-08;76;107;2;12;2;2;12;0;0.0;0.0;1.0;20;0;0;0;0;0;0;3;11;0;57;665;1;137.0;21.0;0;0
6825;1953;1;1;41452.0;1;1;2013-03-06;86;13;0;3;0;0;0;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;61;577;2;16.0;9.0;0;0
1072;1965;4;0;40760.0;0;1;2013-08-30;64;70;0;17;0;0;6;2;2.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;49;400;1;93.0;10.0;0;0
4964;1958;4;1;74250.0;0;0;2014-01-26;90;680;11;392;75;0;0;1;2.0;2.0;4.0;1;0;0;0;0;0;0;3;11;0;56;251;0;1158.0;16.0;0;1
2461;1955;3;0;51124.0;1;1;2013-12-18;79;26;1;11;0;1;4;2;1.0;0.0;3.0;3;0;0;0;0;0;0;3;11;0;59;290;2;43.0;6.0;0;0
10736;1971;1;0;72258.0;0;1;2013-09-12;28;522;0;522;227;120;134;2;6.0;9.0;5.0;2;0;0;0;0;0;0;3;11;0;43;387;1;1525.0;16.0;0;1
3194;1974;4;0;71466.0;0;0;2014-04-05;86;412;12;546;78;182;0;1;4.0;4.0;10.0;1;0;0;0;0;0;0;3;11;0;40;182;0;1230.0;15.0;0;1
10839;1976;1;1;36283.0;1;1;2014-04-14;42;6;5;5;8;0;5;2;1.0;0.0;3.0;4;0;0;0;0;0;0;3;11;0;38;173;2;29.0;7.0;0;0
49;1970;1;0;20587.0;1;0;2014-05-11;39;2;3;6;4;1;9;1;1.0;1.0;2.0;7;0;0;0;0;0;0;3;11;0;44;146;1;25.0;10.0;0;0
4290;1972;1;1;30467.0;1;0;2014-03-19;8;1;3;8;2;5;5;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;42;199;1;24.0;9.0;0;0
10219;1972;1;1;31590.0;1;0;2013-06-18;40;6;2;15;6;6;3;1;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;42;473;1;38.0;11.0;0;0
4211;1986;0;1;20425.0;1;0;2012-10-29;5;4;12;5;3;16;17;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;28;705;1;57.0;10.0;0;0
1135;1960;3;1;17144.0;1;1;2014-02-15;96;18;2;19;0;2;6;5;3.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;54;231;2;47.0;11.0;0;0
6299;1968;4;0;42564.0;0;1;2013-01-02;28;324;48;186;39;18;198;6;6.0;8.0;4.0;7;1;0;0;0;0;0;3;11;1;46;640;1;813.0;19.0;1;2
10846;1978;3;1;43783.0;1;0;2014-05-29;22;327;9;125;25;4;139;6;7.0;1.0;8.0;7;1;0;0;0;0;0;3;11;0;36;128;1;629.0;16.0;1;2
347;1976;1;0;40780.0;0;1;2012-09-08;30;229;27;71;13;3;34;4;7.0;1.0;5.0;9;0;0;0;0;0;0;3;11;0;38;756;1;377.0;15.0;0;2
6543;1945;3;1;62847.0;0;0;2013-01-15;45;521;168;706;80;76;61;1;3.0;6.0;4.0;2;0;0;0;0;0;0;3;11;0;69;627;0;1612.0;12.0;0;1
10446;1957;4;1;82017.0;0;0;2012-11-07;58;184;23;446;30;23;23;1;5.0;4.0;7.0;2;0;1;1;1;0;0;3;11;1;57;696;0;729.0;13.0;3;1
3479;1950;1;0;16813.0;0;0;2013-07-19;49;4;8;11;12;2;13;1;2.0;0.0;3.0;7;1;0;0;0;0;0;3;11;0;64;442;0;50.0;10.0;1;0
11075;1978;1;1;51267.0;1;1;2013-10-29;37;183;2;64;7;2;12;4;3.0;3.0;5.0;4;0;0;0;0;0;0;3;11;0;36;340;2;270.0;12.0;0;0
4442;1961;1;0;46524.0;0;1;2013-04-05;70;31;19;35;26;14;52;2;1.0;1.0;5.0;3;0;0;0;0;0;0;3;11;0;53;547;1;177.0;9.0;0;0
199;1962;3;0;45183.0;0;0;2013-01-20;33;219;3;60;12;9;12;1;4.0;1.0;7.0;7;0;1;0;0;0;0;3;11;0;52;622;0;315.0;15.0;1;0
6722;1954;4;1;70421.0;0;1;2014-06-28;98;479;28;136;75;14;35;3;10.0;3.0;7.0;6;0;0;0;0;0;0;3;11;0;60;98;1;767.0;16.0;0;2
796;1965;2;0;60161.0;0;1;2012-10-23;17;584;44;212;46;8;177;3;11.0;4.0;8.0;8;0;0;0;0;0;0;3;11;0;49;711;1;1071.0;20.0;0;2
3749;1973;1;1;73926.0;0;0;2013-03-02;54;627;91;597;159;91;15;1;6.0;5.0;12.0;3;0;0;0;0;0;0;3;11;0;41;581;0;1580.0;20.0;0;1
8523;1968;1;1;19329.0;1;0;2013-12-14;39;24;1;16;12;2;5;3;4.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;46;294;1;60.0;11.0;0;0
310;1970;3;1;61872.0;0;1;2013-12-13;81;330;5;159;36;27;16;4;4.0;4.0;9.0;4;0;0;0;0;0;0;3;11;0;44;295;1;573.0;17.0;0;2
8629;1956;1;0;46984.0;1;1;2013-03-26;71;19;1;10;2;1;8;1;1.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;58;557;2;41.0;8.0;0;0
236;1951;1;1;34838.0;1;1;2013-01-19;62;28;23;29;29;14;47;3;2.0;1.0;4.0;6;0;0;0;0;0;0;3;11;0;63;623;2;170.0;11.0;0;0
9930;1944;4;0;82716.0;0;0;2013-11-05;8;606;148;228;15;148;22;1;6.0;8.0;13.0;2;0;0;0;0;0;0;3;11;0;70;333;0;1167.0;23.0;0;1
3483;1958;1;1;48192.0;0;0;2013-04-06;76;1039;43;204;153;58;29;3;2.0;8.0;12.0;8;0;1;0;1;1;0;3;11;1;56;546;0;1526.0;13.0;3;1
4599;1976;3;1;49681.0;0;2;2013-11-04;66;411;0;26;0;0;21;6;7.0;1.0;7.0;7;0;0;0;0;0;0;3;11;0;38;334;2;458.0;15.0;0;2
7326;1971;3;1;56850.0;0;1;2014-03-23;83;34;1;19;2;7;0;1;1.0;1.0;3.0;2;0;0;0;0;0;0;3;11;0;43;195;1;63.0;6.0;0;0
7352;1957;1;1;55267.0;0;1;2013-10-21;28;161;28;136;32;3;45;4;3.0;4.0;6.0;3;0;0;0;0;0;0;3;11;0;57;348;1;405.0;13.0;0;2
2350;1972;1;1;59666.0;1;1;2013-03-22;87;623;53;178;23;17;133;7;3.0;2.0;8.0;8;0;1;0;0;0;0;3;11;0;42;561;2;1027.0;18.0;1;2
9145;1972;1;0;72504.0;0;1;2013-04-06;43;604;26;470;123;161;94;2;5.0;9.0;6.0;2;0;0;0;0;0;0;3;11;0;42;546;1;1478.0;17.0;0;1
2964;1981;1;1;26872.0;0;0;2013-10-16;0;3;10;8;3;16;32;1;1.0;1.0;2.0;6;0;0;0;0;0;0;3;11;0;33;353;0;72.0;9.0;0;0
5585;1972;1;0;21359.0;1;0;2013-04-20;1;12;2;17;6;1;10;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;1;42;532;1;48.0;11.0;0;0
9687;1975;1;0;73170.0;0;0;2014-05-31;1;184;174;256;50;30;32;1;5.0;4.0;6.0;2;0;0;0;0;0;0;3;11;0;39;126;0;726.0;12.0;0;1
3732;1955;3;1;52750.0;0;1;2013-02-04;72;393;0;239;90;69;69;6;5.0;7.0;9.0;4;0;0;0;0;0;0;3;11;0;59;607;1;860.0;20.0;0;2
6303;1986;4;1;91820.0;0;0;2013-11-23;72;410;73;747;76;161;30;0;5.0;5.0;12.0;1;0;0;0;0;0;0;3;11;0;28;315;0;1497.0;18.0;0;1
11176;1970;4;1;65968.0;0;1;2014-05-12;12;376;9;83;19;4;4;2;5.0;4.0;7.0;3;0;0;0;0;0;0;3;11;0;44;145;1;495.0;14.0;0;2
2986;1976;1;1;30772.0;1;1;2014-03-12;89;7;2;4;2;1;4;1;1.0;0.0;2.0;6;0;0;0;0;0;0;3;11;0;38;206;2;20.0;8.0;0;0
7462;1954;1;0;22507.0;0;0;2012-11-24;67;68;0;226;51;157;68;3;10.0;2.0;4.0;9;0;0;0;0;0;0;3;11;0;60;679;0;570.0;15.0;0;2
3900;1972;1;1;65685.0;0;1;2014-03-29;54;642;14;49;0;7;57;1;9.0;2.0;9.0;5;0;0;0;0;0;0;3;11;0;42;189;1;769.0;16.0;0;2
7034;1978;2;1;25804.0;1;0;2013-09-01;34;8;7;9;13;6;12;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;36;398;1;55.0;11.0;0;0
9493;1980;4;0;76412.0;0;0;2013-05-05;15;840;53;804;23;71;17;1;5.0;4.0;8.0;3;0;0;1;1;0;0;3;11;1;34;517;0;1808.0;15.0;2;1
1143;1972;1;1;22063.0;1;0;2013-08-08;43;7;10;13;3;11;11;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;42;422;1;55.0;10.0;0;0
1;1961;1;0;57091.0;0;0;2014-06-15;0;464;5;64;7;0;37;1;7.0;3.0;7.0;5;0;0;0;0;1;0;3;11;1;53;111;0;577.0;15.0;1;1
3855;1963;1;1;22419.0;0;0;2013-04-18;74;30;3;47;19;21;42;1;3.0;2.0;2.0;8;0;0;0;0;0;0;3;11;0;51;534;0;162.0;12.0;0;0
5536;1959;1;1;87771.0;0;1;2013-05-22;61;1492;38;287;50;57;33;1;5.0;10.0;4.0;6;0;1;1;1;1;0;3;11;1;55;500;1;1957.0;20.0;4;1
5989;1959;2;0;78353.0;0;1;2013-04-16;51;752;122;476;39;153;34;1;10.0;2.0;11.0;8;0;0;0;0;0;0;3;11;0;55;536;1;1576.0;21.0;0;1
9499;1954;1;1;93404.0;1;2;2013-05-07;97;1279;15;287;20;0;15;3;3.0;4.0;7.0;5;0;1;1;0;0;0;3;11;0;60;515;3;1616.0;16.0;2;1
6768;1962;1;0;37859.0;1;2;2013-01-12;75;22;1;8;2;1;2;2;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;52;630;3;36.0;11.0;0;0
2150;1958;4;0;80995.0;0;1;2013-05-11;83;860;28;409;73;56;56;1;8.0;9.0;4.0;4;0;0;0;0;0;0;3;11;0;56;511;1;1482.0;17.0;0;1
6646;1984;1;1;16529.0;1;0;2014-03-01;23;3;0;5;13;0;1;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;30;217;1;22.0;9.0;0;0
4887;1976;4;0;55412.0;1;1;2013-11-22;65;10;5;28;11;1;8;1;2.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;38;316;2;63.0;8.0;0;0
8560;1992;1;0;48789.0;0;0;2012-09-10;94;351;16;156;7;5;145;1;6.0;4.0;7.0;6;0;0;0;0;0;0;3;11;0;22;754;0;680.0;17.0;0;1
3321;1967;4;1;56575.0;0;2;2013-05-05;42;421;5;90;0;16;10;3;7.0;3.0;7.0;5;0;0;0;0;0;0;3;11;0;47;517;2;542.0;15.0;0;2
11003;1980;2;1;25130.0;1;0;2013-10-02;10;2;5;7;0;18;18;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;34;367;1;50.0;10.0;0;0
10402;1967;1;1;35441.0;1;1;2013-02-14;94;25;1;9;2;1;1;2;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;47;597;2;39.0;11.0;0;0
9904;1956;1;1;71391.0;0;1;2013-03-29;50;336;123;274;46;123;141;5;6.0;5.0;12.0;3;0;0;0;0;0;0;3;11;0;58;554;1;1043.0;20.0;0;2
6141;1972;3;0;49494.0;1;0;2013-04-25;46;191;9;97;0;6;82;2;6.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;42;527;1;385.0;13.0;0;2
5687;1980;1;0;81702.0;0;0;2012-09-23;98;563;50;774;28;31;187;1;7.0;7.0;12.0;3;0;0;0;0;0;0;3;11;0;34;741;0;1633.0;22.0;0;1
10856;1980;2;0;45889.0;0;1;2013-07-02;42;31;0;6;0;1;8;1;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;34;459;1;46.0;9.0;0;0
5121;1977;1;0;56628.0;0;1;2014-03-21;30;479;5;82;7;17;171;2;7.0;6.0;5.0;5;1;0;0;0;0;0;3;11;0;37;197;1;761.0;16.0;1;1
4186;1950;1;1;34026.0;1;1;2013-08-05;11;18;6;15;12;8;17;3;2.0;1.0;3.0;5;0;0;0;0;0;0;3;11;0;64;425;2;76.0;9.0;0;0
368;1974;1;1;40049.0;0;1;2012-11-29;61;91;65;52;10;44;28;3;3.0;2.0;6.0;5;0;0;0;0;0;0;3;11;0;40;674;1;290.0;13.0;0;0
3312;1988;1;0;34176.0;1;0;2014-05-12;12;5;7;24;19;14;20;4;3.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;26;145;1;89.0;10.0;0;0
11121;1981;1;1;19419.0;1;0;2012-11-10;76;2;14;28;16;3;7;4;4.0;0.0;3.0;9;0;0;0;0;0;0;3;11;0;33;693;1;70.0;12.0;0;0
5332;1960;2;1;82504.0;0;0;2013-07-27;2;362;50;431;134;35;54;1;3.0;6.0;7.0;1;0;0;0;0;0;0;3;11;0;54;434;0;1066.0;14.0;0;1
5848;1970;1;1;81205.0;0;0;2014-01-13;43;724;74;929;97;55;130;1;5.0;6.0;7.0;2;1;0;1;0;1;0;3;11;1;44;264;0;2009.0;15.0;3;1
10343;1991;2;0;61618.0;0;0;2012-09-29;27;605;91;399;0;45;205;2;3.0;6.0;8.0;3;0;0;0;0;0;0;3;11;0;23;735;0;1345.0;17.0;0;1
5935;1956;3;0;55284.0;0;1;2012-12-24;60;547;7;140;0;7;63;3;7.0;5.0;8.0;5;0;0;0;0;0;0;3;11;0;58;649;1;764.0;18.0;0;2
2895;1963;1;0;49980.0;0;1;2013-10-23;79;104;1;54;13;9;14;2;3.0;1.0;5.0;5;0;0;0;0;0;0;3;11;0;51;346;1;195.0;11.0;0;0
10262;1980;1;1;15072.0;2;0;2013-05-10;96;8;2;15;0;10;18;4;3.0;1.0;3.0;5;0;0;0;0;0;0;3;11;0;34;512;2;53.0;9.0;0;0
7848;1974;1;0;49166.0;0;1;2013-06-13;17;224;2;25;7;0;110;2;5.0;3.0;3.0;6;0;0;0;0;0;0;3;11;0;40;478;1;368.0;12.0;0;0
9477;1954;4;1;65324.0;0;1;2014-01-11;0;384;0;102;21;32;5;3;6.0;2.0;9.0;4;0;0;0;0;0;0;3;11;0;60;266;1;544.0;15.0;0;2
4856;1957;2;1;82347.0;0;0;2012-11-06;38;556;54;845;202;133;63;1;7.0;7.0;10.0;3;1;0;0;1;0;0;3;11;0;57;697;0;1853.0;20.0;2;1
7186;1966;4;1;30843.0;1;1;2014-05-26;43;24;0;2;0;0;9;2;1.0;1.0;2.0;5;1;0;0;0;0;0;3;11;0;48;131;2;35.0;8.0;1;0
5794;1974;4;1;46374.0;0;1;2014-03-17;1;408;0;21;0;0;17;3;7.0;1.0;7.0;8;0;1;0;1;0;0;3;11;1;40;201;1;446.0;16.0;2;2
1456;1979;1;0;60474.0;0;1;2013-04-01;25;265;199;303;234;9;170;7;10.0;2.0;12.0;7;0;0;0;0;0;0;3;11;0;35;551;1;1180.0;21.0;0;2
4877;1973;3;1;38576.0;0;1;2014-03-04;2;34;0;7;0;0;0;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;41;214;1;41.0;10.0;0;0
425;1985;1;1;55357.0;2;0;2013-02-19;66;374;64;116;84;25;64;3;6.0;2.0;11.0;5;0;0;0;0;0;0;3;11;0;29;592;2;727.0;18.0;0;2
3007;1966;1;1;37758.0;1;1;2012-10-04;49;27;2;10;0;0;1;2;1.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;48;730;2;40.0;11.0;0;0
1031;1989;2;1;85710.0;0;0;2013-05-05;5;600;20;350;29;30;33;1;6.0;9.0;10.0;2;0;0;1;0;0;0;3;11;0;25;517;0;1062.0;21.0;1;1
4297;1969;1;1;23228.0;1;0;2014-01-26;71;13;2;18;6;1;0;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;45;251;1;40.0;11.0;0;0
807;1969;3;1;44602.0;1;1;2014-02-15;35;167;2;89;0;0;34;6;6.0;1.0;4.0;8;0;0;0;0;0;0;3;11;0;45;231;2;292.0;13.0;0;2
9553;1987;1;1;7500.0;0;0;2013-01-09;94;0;2;3;4;1;5;1;0.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;27;633;0;15.0;9.0;0;0
4271;1989;2;1;38683.0;1;0;2012-10-04;80;46;35;69;84;41;66;6;4.0;1.0;6.0;7;0;0;0;0;0;0;3;11;0;25;730;1;341.0;14.0;0;2
4120;1975;2;0;49514.0;1;0;2013-12-17;61;88;39;78;58;13;93;2;6.0;1.0;4.0;7;0;0;0;0;0;0;3;11;0;39;291;1;369.0;12.0;0;0
2036;1973;4;1;57906.0;0;1;2013-06-11;29;243;11;119;10;3;15;3;4.0;2.0;8.0;4;0;0;0;0;0;0;3;11;0;41;480;1;401.0;14.0;0;2
115;1966;3;0;43456.0;0;1;2013-03-26;0;275;11;68;25;7;7;3;5.0;1.0;8.0;5;0;0;0;0;0;0;3;11;0;48;557;1;393.0;14.0;0;2
4259;1986;3;0;19485.0;2;0;2013-09-24;80;6;0;4;0;0;0;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;28;375;2;10.0;9.0;0;0
8687;1978;1;1;53172.0;0;1;2013-05-06;54;121;62;90;68;20;125;3;2.0;3.0;8.0;3;0;0;0;0;0;0;3;11;0;36;516;1;486.0;14.0;0;2
2447;1979;1;1;30545.0;1;0;2012-10-17;71;4;12;15;19;7;12;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;35;717;1;69.0;10.0;0;0
10140;1983;4;1;70123.0;0;0;2013-09-28;27;1308;0;396;23;0;0;1;5.0;7.0;4.0;3;0;1;0;0;1;0;3;11;0;31;371;0;1727.0;14.0;2;1
9353;1959;1;0;62450.0;0;1;2014-01-06;61;515;47;267;62;66;38;2;5.0;5.0;4.0;3;0;1;0;0;0;0;3;11;0;55;271;1;995.0;12.0;1;1
3623;1976;1;1;21675.0;1;0;2014-06-11;55;4;0;16;17;4;4;3;4.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;38;115;1;45.0;10.0;0;0
738;1981;2;0;42395.0;1;1;2014-04-04;35;48;13;57;24;15;25;4;3.0;1.0;4.0;7;0;0;0;0;0;0;3;11;0;33;183;2;182.0;12.0;0;0
7631;1978;3;1;61346.0;1;0;2013-10-06;34;562;58;168;43;16;142;1;5.0;7.0;10.0;3;0;0;0;0;0;0;3;11;0;36;363;1;989.0;20.0;0;1
4789;1953;1;1;80812.0;0;0;2013-09-17;95;769;22;500;210;143;33;1;4.0;8.0;5.0;2;1;0;1;1;0;0;3;11;0;61;382;0;1677.0;15.0;3;1
773;1971;3;0;42835.0;1;1;2013-06-30;64;379;4;93;12;9;98;7;6.0;6.0;4.0;6;0;0;0;0;0;0;3;11;0;43;461;2;595.0;16.0;0;2
10602;1983;1;1;39922.0;1;0;2013-02-14;30;29;12;59;19;1;36;2;3.0;0.0;4.0;8;0;0;0;0;0;0;3;11;0;31;597;1;156.0;12.0;0;0
1446;1956;3;0;86424.0;0;0;2014-04-05;12;387;68;569;89;45;68;1;6.0;9.0;12.0;1;0;0;0;0;0;0;3;11;0;58;182;0;1226.0;22.0;0;1
3270;1978;2;1;17117.0;1;0;2013-01-17;96;12;23;38;30;18;7;4;3.0;1.0;3.0;9;0;0;0;0;0;0;3;11;0;36;625;1;128.0;13.0;0;0
8443;1972;1;0;24762.0;1;0;2014-02-10;16;6;10;12;3;15;40;3;3.0;1.0;2.0;8;1;0;0;0;0;0;3;11;1;42;236;1;86.0;11.0;1;0
9653;1975;1;1;35797.0;0;1;2012-10-16;16;27;1;14;4;1;21;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;39;718;1;68.0;11.0;0;0
8916;1975;1;0;36627.0;2;0;2013-07-23;78;9;1;5;0;0;1;1;0.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;39;438;2;16.0;8.0;0;0
8017;1981;2;1;51111.0;1;1;2014-06-19;83;22;0;19;6;5;3;2;2.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;33;107;2;55.0;9.0;0;0
5830;1972;4;0;86857.0;0;0;2012-09-12;96;899;102;838;133;102;40;1;5.0;6.0;10.0;2;0;0;0;0;0;0;3;11;1;42;752;0;2114.0;18.0;0;1
4597;1970;4;1;82072.0;0;0;2013-07-02;67;889;55;685;168;92;129;1;3.0;2.0;13.0;1;0;0;0;0;0;0;3;11;0;44;459;0;2018.0;16.0;0;1
7023;1953;4;0;46231.0;2;1;2012-11-26;87;189;2;55;0;5;12;4;6.0;1.0;4.0;9;0;0;0;0;0;0;3;11;0;61;677;3;263.0;14.0;0;2
8086;1959;1;1;42243.0;1;1;2013-12-11;34;48;0;2;0;0;5;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;55;297;2;55.0;10.0;0;0
8825;1962;1;1;51195.0;1;1;2013-04-01;46;230;14;156;82;24;58;8;9.0;2.0;5.0;8;0;0;0;0;0;0;3;11;0;52;551;2;564.0;15.0;0;2
2930;1978;3;0;68092.0;0;0;2013-12-16;7;852;60;207;78;36;48;2;2.0;6.0;10.0;5;0;0;0;0;0;0;3;11;0;36;292;0;1281.0;21.0;0;1
1928;1973;1;1;31814.0;1;0;2013-02-09;73;35;3;20;4;1;20;2;2.0;0.0;3.0;9;1;0;0;0;0;0;3;11;0;41;602;1;83.0;12.0;1;0
